    0.0000000000000000e+00    0.0000000000000000e+00
2
128 64 
   -1.3563078935205911e-01    0.0000000000000000e+00
   -1.1337675678787708e-01    0.0000000000000000e+00
   -1.3563078935205888e-01    0.0000000000000000e+00
   -1.1337675678787688e-01    0.0000000000000000e+00
   -1.3563078935205888e-01    0.0000000000000000e+00
   -1.1337675678787709e-01    0.0000000000000000e+00
   -1.3563078935205916e-01    0.0000000000000000e+00
   -1.1337675678787706e-01    0.0000000000000000e+00
   -1.1337675678787708e-01    0.0000000000000000e+00
   -1.3563078935205888e-01    0.0000000000000000e+00
   -1.1337675678787701e-01    0.0000000000000000e+00
   -1.3563078935205894e-01    0.0000000000000000e+00
   -1.1337675678787697e-01    0.0000000000000000e+00
   -1.3563078935205888e-01    0.0000000000000000e+00
   -1.1337675678787711e-01    0.0000000000000000e+00
   -1.3563078935205894e-01    0.0000000000000000e+00
   -1.3563078935205888e-01    0.0000000000000000e+00
   -1.1337675678787701e-01    0.0000000000000000e+00
   -1.3563078935205886e-01    0.0000000000000000e+00
   -1.1337675678787699e-01    0.0000000000000000e+00
   -1.3563078935205883e-01    0.0000000000000000e+00
   -1.1337675678787702e-01    0.0000000000000000e+00
   -1.3563078935205891e-01    0.0000000000000000e+00
   -1.1337675678787702e-01    0.0000000000000000e+00
   -1.1337675678787691e-01    0.0000000000000000e+00
   -1.3563078935205897e-01    0.0000000000000000e+00
   -1.1337675678787698e-01    0.0000000000000000e+00
   -1.3563078935205905e-01    0.0000000000000000e+00
   -1.1337675678787702e-01    0.0000000000000000e+00
   -1.3563078935205899e-01    0.0000000000000000e+00
   -1.1337675678787694e-01    0.0000000000000000e+00
   -1.3563078935205891e-01    0.0000000000000000e+00
   -1.3563078935205891e-01    0.0000000000000000e+00
   -1.1337675678787697e-01    0.0000000000000000e+00
   -1.3563078935205883e-01    0.0000000000000000e+00
   -1.1337675678787699e-01    0.0000000000000000e+00
   -1.3563078935205888e-01    0.0000000000000000e+00
   -1.1337675678787704e-01    0.0000000000000000e+00
   -1.3563078935205891e-01    0.0000000000000000e+00
