    0.0000000000000000e+00    0.0000000000000000e+00
2
128 64 
   -1.2851381425441794e-01    0.0000000000000000e+00
   -1.2138451114446583e-01    0.0000000000000000e+00
   -1.2851381425441821e-01    0.0000000000000000e+00
   -1.2138451114446554e-01    0.0000000000000000e+00
   -1.2851381425441810e-01    0.0000000000000000e+00
   -1.2138451114446575e-01    0.0000000000000000e+00
   -1.2851381425441788e-01    0.0000000000000000e+00
   -1.2138451114446554e-01    0.0000000000000000e+00
   -1.2138451114446580e-01    0.0000000000000000e+00
   -1.2851381425441807e-01    0.0000000000000000e+00
   -1.2138451114446590e-01    0.0000000000000000e+00
   -1.2851381425441841e-01    0.0000000000000000e+00
   -1.2138451114446584e-01    0.0000000000000000e+00
   -1.2851381425441799e-01    0.0000000000000000e+00
   -1.2138451114446577e-01    0.0000000000000000e+00
   -1.2851381425441785e-01    0.0000000000000000e+00
   -1.2851381425441810e-01    0.0000000000000000e+00
   -1.2138451114446588e-01    0.0000000000000000e+00
   -1.2851381425441852e-01    0.0000000000000000e+00
   -1.2138451114446587e-01    0.0000000000000000e+00
   -1.2851381425441843e-01    0.0000000000000000e+00
   -1.2138451114446580e-01    0.0000000000000000e+00
   -1.2851381425441810e-01    0.0000000000000000e+00
   -1.2138451114446572e-01    0.0000000000000000e+00
   -1.2138451114446552e-01    0.0000000000000000e+00
   -1.2851381425441841e-01    0.0000000000000000e+00
   -1.2138451114446587e-01    0.0000000000000000e+00
   -1.2851381425441852e-01    0.0000000000000000e+00
   -1.2138451114446584e-01    0.0000000000000000e+00
   -1.2851381425441835e-01    0.0000000000000000e+00
   -1.2138451114446551e-01    0.0000000000000000e+00
   -1.2851381425441813e-01    0.0000000000000000e+00
   -1.2851381425441805e-01    0.0000000000000000e+00
   -1.2138451114446581e-01    0.0000000000000000e+00
   -1.2851381425441846e-01    0.0000000000000000e+00
   -1.2138451114446586e-01    0.0000000000000000e+00
   -1.2851381425441843e-01    0.0000000000000000e+00
   -1.2138451114446580e-01    0.0000000000000000e+00
   -1.2851381425441805e-01    0.0000000000000000e+00
